RegionID,SizeRank,RegionName,RegionType,StateName,1/31/96,2/29/96,3/31/96,4/30/96,5/31/96,6/30/96,7/31/96,8/31/96,9/30/96,10/31/96,11/30/96,12/31/96,1/31/97,2/28/97,3/31/97,4/30/97,5/31/97,6/30/97,7/31/97,8/31/97,9/30/97,10/31/97,11/30/97,12/31/97,1/31/98,2/28/98,3/31/98,4/30/98,5/31/98,6/30/98,7/31/98,8/31/98,9/30/98,10/31/98,11/30/98,12/31/98,1/31/99,2/28/99,3/31/99,4/30/99,5/31/99,6/30/99,7/31/99,8/31/99,9/30/99,10/31/99,11/30/99,12/31/99,1/31/00,2/29/00,3/31/00,4/30/00,5/31/00,6/30/00,7/31/00,8/31/00,9/30/00,10/31/00,11/30/00,12/31/00,1/31/01,2/28/01,3/31/01,4/30/01,5/31/01,6/30/01,7/31/01,8/31/01,9/30/01,10/31/01,11/30/01,12/31/01,1/31/02,2/28/02,3/31/02,4/30/02,5/31/02,6/30/02,7/31/02,8/31/02,9/30/02,10/31/02,11/30/02,12/31/02,1/31/03,2/28/03,3/31/03,4/30/03,5/31/03,6/30/03,7/31/03,8/31/03,9/30/03,10/31/03,11/30/03,12/31/03,1/31/04,2/29/04,3/31/04,4/30/04,5/31/04,6/30/04,7/31/04,8/31/04,9/30/04,10/31/04,11/30/04,12/31/04,1/31/05,2/28/05,3/31/05,4/30/05,5/31/05,6/30/05,7/31/05,8/31/05,9/30/05,10/31/05,11/30/05,12/31/05,1/31/06,2/28/06,3/31/06,4/30/06,5/31/06,6/30/06,7/31/06,8/31/06,9/30/06,10/31/06,11/30/06,12/31/06,1/31/07,2/28/07,3/31/07,4/30/07,5/31/07,6/30/07,7/31/07,8/31/07,9/30/07,10/31/07,11/30/07,12/31/07,1/31/08,2/29/08,3/31/08,4/30/08,5/31/08,6/30/08,7/31/08,8/31/08,9/30/08,10/31/08,11/30/08,12/31/08,1/31/09,2/28/09,3/31/09,4/30/09,5/31/09,6/30/09,7/31/09,8/31/09,9/30/09,10/31/09,11/30/09,12/31/09,1/31/10,2/28/10,3/31/10,4/30/10,5/31/10,6/30/10,7/31/10,8/31/10,9/30/10,10/31/10,11/30/10,12/31/10,1/31/11,2/28/11,3/31/11,4/30/11,5/31/11,6/30/11,7/31/11,8/31/11,9/30/11,10/31/11,11/30/11,12/31/11,1/31/12,2/29/12,3/31/12,4/30/12,5/31/12,6/30/12,7/31/12,8/31/12,9/30/12,10/31/12,11/30/12,12/31/12,1/31/13,2/28/13,3/31/13,4/30/13,5/31/13,6/30/13,7/31/13,8/31/13,9/30/13,10/31/13,11/30/13,12/31/13,1/31/14,2/28/14,3/31/14,4/30/14,5/31/14,6/30/14,7/31/14,8/31/14,9/30/14,10/31/14,11/30/14,12/31/14,1/31/15,2/28/15,3/31/15,4/30/15,5/31/15,6/30/15,7/31/15,8/31/15,9/30/15,10/31/15,11/30/15,12/31/15,1/31/16,2/29/16,3/31/16,4/30/16,5/31/16,6/30/16,7/31/16,8/31/16,9/30/16,10/31/16,11/30/16,12/31/16,1/31/17,2/28/17,3/31/17,4/30/17,5/31/17,6/30/17,7/31/17,8/31/17,9/30/17,10/31/17,11/30/17,12/31/17,1/31/18,2/28/18,3/31/18,4/30/18,5/31/18,6/30/18,7/31/18,8/31/18,9/30/18,10/31/18,11/30/18,12/31/18,1/31/19,2/28/19,3/31/19,4/30/19,5/31/19,6/30/19,7/31/19,8/31/19,9/30/19,10/31/19,11/30/19,12/31/19,1/31/20,2/29/20,3/31/20
394457,78,"Charleston, SC",Msa,SC,108546,108599,108543,108771,109102,109574,109867,110090,109861,109673,109628,110088,110426,110715,111249,111708,112120,112485,113079,113853,115495,117142,118790,119522,120532,121441,122360,122779,123647,124314,125718,126763,127643,128255,128568,129283,129930,131208,132387,134350,135037,135995,135366,135734,135775,136625,137606,138772,139871,140754,141704,142403,143455,144442,146063,147522,148885,149903,150939,152061,153267,154300,155246,155934,156970,157939,159062,159691,160534,161156,161813,162271,162720,163088,163471,164042,164599,165152,165593,166148,166672,167335,167982,168726,169468,170356,171107,171755,172238,172718,173323,174082,174843,175704,176563,177768,178950,180069,181264,182606,184285,185975,187722,189475,191399,193232,195196,196770,198504,200191,202365,204344,206408,208611,211125,213621,216054,218826,221540,224323,226578,229249,231441,234053,236455,239000,241096,242786,244201,244979,245446,245682,246501,247361,248092,248195,247853,247112,246620,246028,245457,244343,243542,242730,242116,241074,239430,237651,236075,235146,233762,232377,230357,228900,226669,224783,221845,218960,216824,215215,213426,211011,208446,206288,204951,204185,204113,203578,203736,203445,203114,202656,202617,202208,201663,201134,200417,199148,197439,195643,193476,191331,189279,187235,185115,183490,182486,181683,180497,179164,178544,178631,179066,179810,180653,181730,182767,183646,184305,184374,185240,186417,187201,187714,188632,189931,191013,191748,192620,193886,195340,197188,198682,200396,202011,203308,204133,204922,205812,206582,207149,207623,208206,209027,209745,210136,210952,212144,213484,214457,215557,216860,218284,219594,220870,221602,222608,223723,224383,225274,226053,227233,228066,229328,230797,232172,233296,234634,235949,237382,239009,240127,241135,241946,243071,244016,244880,246257,247734,249471,250670,251910,253301,254993,256706,258015,259412,260670,261959,262781,263560,264413,265531,266516,267022,267320,267644,268097,268744,269460,270243,270878,271511,271875,272251,272617,273191,273816,274373,274993,275294
395143,79,"Syracuse, NY",Msa,NY,81282,81062,80924,80667,80693,80828,80749,80417,79932,79681,79438,79497,79335,79404,79278,79388,79046,78540,78485,78753,79286,79382,79639,79414,79646,79653,80026,79918,79986,80139,79982,80040,80056,80464,80528,80722,80672,80708,80661,80899,81209,81559,82128,82299,82448,82280,82422,82662,82920,83344,83731,84228,84592,84949,84984,85136,85261,85711,86100,86438,86828,87201,87491,87740,88035,88499,89144,89800,90398,90854,91234,91654,91985,92114,92463,92835,93427,93709,93953,94127,94403,94702,94919,95227,95734,96605,97376,98008,98431,98754,99233,99868,100676,101292,102212,103055,103758,103950,104148,104486,104913,105821,106385,106879,106868,107414,107881,108421,108783,109521,110065,110625,111002,111395,112046,112682,113640,114392,115067,115574,116125,116524,117142,117774,118688,119280,119770,120196,120648,120952,121216,121557,121968,122378,122718,122986,123181,123438,123812,124227,124625,125098,125641,126121,126568,126811,127025,127068,126896,126629,126192,126056,125944,125728,125254,124829,124464,124321,123955,123755,123824,124088,124524,124690,124801,124813,125000,125071,125107,125030,125313,125731,125922,126000,125737,125236,124574,124174,123960,123835,123709,123630,123352,122848,122300,121984,121823,121931,121966,121720,121230,120823,120656,120605,120500,120482,120662,120484,120591,120738,121332,121818,122404,122843,122951,122906,122994,123330,123697,124326,124506,124169,123543,123326,123290,123323,123490,123914,124564,124655,124347,123723,123451,123749,123963,124155,124195,124419,124590,124436,123944,123737,123953,124317,124559,124625,124851,124967,124864,124667,124424,124557,124553,124550,124529,124651,124976,125204,125474,125695,126124,126557,126893,126856,127293,128091,128797,129341,129523,130067,130726,131521,132350,132910,134097,135410,136551,136837,136908,137227,137788,138386,138600,138746,138890,139518,139954,140181,139974,140111,140614,141179,141739,142163,142876,143660,144473,145140,145753,146630,147932
394484,80,"Colorado Springs, CO",Msa,CO,130937,131389,131818,132787,133791,134859,135843,136930,137911,138879,139622,140366,140987,141661,142372,143015,143526,143871,144290,144564,144968,145318,145890,146384,146898,147288,147665,148008,148420,148783,149441,150018,150665,151096,151655,152283,153168,154273,155438,156477,157398,158495,158748,159009,158981,159719,160390,161069,161539,162008,162442,163102,163685,164301,165215,166160,167360,168354,169528,170757,172094,173446,174803,176167,177648,179044,180474,182049,183384,184475,185210,186003,186756,187212,187555,187765,188117,188535,189092,189531,190089,190719,191361,191698,191945,192481,193306,193968,194459,194696,195074,195292,195691,196002,196656,197303,197945,198449,198780,199278,199717,200480,201129,201879,202375,203058,203699,204558,205570,206692,207788,208881,210017,211085,212023,213153,214468,215725,216728,217523,218142,218497,219081,219596,220265,220768,221448,222163,222703,223168,223285,223513,224033,224714,225286,225626,226152,226688,226878,226453,225688,224642,224426,224542,224295,223497,222083,220583,219078,217388,216419,215476,215178,214771,213371,211563,209707,208969,208591,209165,209290,209654,209266,209318,209164,209184,210162,211204,212035,211939,211901,211650,211217,210829,210260,209412,208092,207325,206136,204859,203700,202971,202420,201429,200474,199361,198484,198310,198692,198817,198548,198428,198886,199180,199121,199135,199959,201307,203058,203757,204215,204200,205085,205792,206591,207556,209213,210574,211449,211757,211840,212652,213419,214616,215343,216022,216343,216539,216668,216865,216869,217312,218054,218774,219460,220310,220941,222374,223551,224800,225158,225851,227419,228604,229610,230285,231501,232574,234041,234788,235794,237153,239311,241764,243150,244827,246318,248103,249640,251034,252524,254408,256876,259150,261228,262745,264764,266745,269102,271477,273429,275667,277961,280360,281681,282787,284310,286839,289450,291623,292921,293666,294753,296466,298608,300697,302621,304310,305257,305784,306299,307425,309155,311358,313690,315540,317110,318741,321096,323982,327471
395235,81,"Winston-Salem, NC",Msa,NC,91010,91362,91610,92149,92547,93082,93634,94270,94836,95312,95815,96287,96776,97202,97729,98299,99012,99454,99895,100174,100568,101090,101612,102149,102636,103031,103359,103594,103930,104414,104822,105252,105636,106008,106288,106624,107000,107423,107809,108207,108568,108813,109115,109501,109883,110231,110564,110830,111053,111461,111934,112567,113009,113519,113898,114200,114553,114908,115441,115977,116548,116922,117369,117706,118161,118512,118899,119290,119582,119892,120041,120244,120405,120619,120706,120746,120755,120820,120956,121095,121350,121574,121765,121873,121990,122099,122183,122361,122672,123044,123372,123647,123839,124039,124330,124656,125004,125221,125586,125923,126273,126498,126718,127043,127444,127896,128348,128838,129270,129975,130573,131041,131221,131451,131828,132255,132646,133030,133359,133704,134117,134400,134725,135133,135769,136466,137126,137615,138092,138474,138914,139265,139573,139800,139904,140041,140248,140519,140802,141078,141323,141502,141652,141828,141996,142223,142501,142716,142595,142265,141716,141386,141084,140968,140726,140503,140181,139822,139422,138936,138502,138085,137750,137279,136677,136067,135544,135026,134652,134293,133971,133689,133574,133547,133405,133133,132857,132503,132101,131714,131232,130721,130110,129542,128919,128241,127693,127184,126931,126579,126310,125843,125529,125286,125273,125224,125144,124975,124779,124716,124610,124587,124540,124541,124371,124178,124025,124108,124255,124575,124953,125296,125382,125527,125713,126187,126704,127192,127381,127378,127379,127382,127358,127304,127410,127616,127772,127837,127867,127960,128271,128606,128876,129068,129313,129591,129892,130007,130194,130274,130614,130865,131079,131223,131601,132073,132598,133125,133706,134268,134750,135288,135791,136339,136929,137679,138415,139120,139646,140228,140754,141507,142293,143130,143790,144563,145297,145870,146330,146789,147455,148122,148922,149716,150441,151070,151731,152458,153335,154378,155388,156347,157227,158072,158816,159443,160111,160804,161545,162139,162595
395224,82,"Wichita, KS",Msa,KS,,,,,,,,,,,,,,,,,,,,,,,,,,,,87870,87997,88094,88329,88575,88881,89242,89765,90268,90721,91127,91478,91860,92178,92586,93014,93357,93640,93798,93941,94058,94228,94257,94304,94228,94217,94279,94482,94842,95190,95530,95626,95783,95977,96449,96980,97597,98514,99317,99857,100183,100429,100877,100843,100872,100839,101114,101555,102182,101752,101008,99927,99404,98898,98416,99402,100258,101295,101301,100647,99237,98660,98927,100216,100986,101827,102362,102165,102066,101746,101959,102560,103853,104800,105248,105170,105448,105728,106090,106347,106643,107034,107515,108018,108426,108891,109351,109785,110078,110323,110544,110800,110931,111083,111227,111467,111667,111974,112291,112590,112871,113199,113650,114157,114863,115573,116149,116481,116874,117037,117298,117433,117761,117928,118119,118261,118239,118292,118301,118481,118234,118408,118517,118771,118839,119085,119333,119429,119366,119021,119043,119131,119799,120041,120210,120459,120776,121108,121238,121384,121609,121895,121883,121740,121418,121191,121014,120755,120230,119700,119177,118805,118421,118125,117810,117371,116794,116579,116273,115879,115518,115135,114998,114592,114434,114230,114349,114519,114696,114496,114518,114479,114702,114686,114558,114749,114709,114734,114431,114423,114548,114867,114930,115152,115145,115388,115632,115711,115876,116050,116307,116432,116435,116228,116116,116099,116504,116860,117126,117433,117824,118247,118709,119104,119596,120238,121021,121582,121754,121810,122005,122319,122494,122733,122906,123101,123229,123569,123761,124150,124419,124928,125386,125773,126276,126616,127191,127757,128382,128540,128707,128873,129613,130306,130929,131264,131548,131905,132212,132469,132663,133010,133375,133740,134013,134371,134909,135850,136854,137579,137972,138281,138839,139481,140211,140926,141497,142020,142486,142833,143179,143777,144650,145644
395115,83,"Springfield, MA",Msa,MA,110301,110381,110527,110708,110858,110860,110911,110954,111072,111182,111329,111562,111600,111602,111418,111480,111632,111802,112051,112291,112690,113042,113367,113578,114184,114899,115791,116342,116880,117668,118191,118907,119368,120136,120774,121427,121885,122444,123039,123882,124641,125803,127156,128226,128837,129077,129790,130663,131699,132474,133194,133866,134632,134199,133712,133330,134100,134951,135519,136034,136518,137176,137992,138727,139316,140230,141134,141990,142449,143045,143895,144881,146022,147309,148735,150159,151387,152706,154190,155865,157632,159324,161045,162532,163916,165275,165758,166431,167521,169446,171479,173307,174834,176309,177748,179522,181173,182376,184148,186150,188593,190642,192519,194510,196628,198657,200463,202211,204342,206729,209165,211148,212737,214439,216141,218177,219829,222184,224067,225708,226285,226663,227054,227734,228689,229235,229785,229549,229821,229379,229662,229183,229115,229425,230097,230627,230221,229320,228298,227366,226884,226414,226054,226155,226355,225893,224882,223662,222968,222661,222104,221414,219817,218283,216297,214598,213024,211903,210652,209412,208156,207168,206656,207009,207624,208342,208931,209294,209295,209329,209727,210527,211039,211209,210677,209495,208282,207079,205841,204688,204060,203533,202685,201204,199792,198526,197840,197146,196247,195200,194637,194410,193933,193183,192660,192593,192515,192411,192148,192292,192782,193416,193689,193690,193568,193859,193781,193892,194296,195320,196418,196965,197371,197566,198012,198507,199144,199143,199444,199495,199992,199627,199335,199158,199253,199522,199938,199995,200214,200546,201270,201772,201748,201983,202043,202392,202400,202746,202562,202892,202978,203779,204362,205119,205609,205859,206347,206813,207521,207695,208143,208394,208902,209132,209586,210788,211712,212924,213482,214486,215583,216873,218628,220213,222036,223335,224029,223098,222836,223257,224720,225865,226136,226582,226592,227143,227190,226955,227330,228756,230332,230992,231178,231436,232334,233168,234124,234829,235799,237323,238661
394440,84,"Fort Myers, FL",Msa,FL,122825,122849,122862,122916,122835,122745,122818,123144,123603,123894,124180,124412,124375,124328,124356,124728,125186,125658,125938,125984,125995,126046,126328,126617,127631,128464,129210,129346,129718,130156,130607,130949,131031,131632,131880,132361,132224,132519,132842,133350,133776,134122,134490,134890,135562,135920,136410,136823,137487,138017,138496,139070,139709,140686,141646,142461,143140,143997,145115,146109,146977,147814,148767,149846,150933,151877,152940,154145,155449,156601,157802,159212,160657,162112,163522,164986,166430,167802,169233,170883,172557,174419,176047,177752,179604,181540,183543,185383,187255,189142,190653,191782,193248,195180,197129,198843,200271,202100,203631,205771,208225,211506,214818,218174,221502,224301,227783,231347,235760,240473,245766,251211,257368,264151,271337,279666,287543,296832,304434,312727,319574,325986,332316,337664,341657,342679,343825,343110,341538,338117,336263,332597,329392,322929,318163,312345,306372,299749,293014,287470,282079,275247,267319,260937,254609,250020,242635,235585,228610,222758,216782,210200,204455,199408,194162,187978,181988,177663,173808,170404,166274,162470,158981,156141,153258,151241,150590,149987,149321,146777,145632,144955,145617,145972,146080,145648,145109,143885,142214,141336,141101,141832,141491,140801,139613,139205,139050,139432,139692,140302,140806,141422,141740,142319,143337,144562,145797,146869,147823,148721,149528,151100,153012,154483,155850,157295,159067,160912,162826,164307,166321,168418,171220,172832,174058,175394,176935,177979,178586,179423,180745,182393,183305,183857,184586,186047,187695,189201,191177,193418,196426,198097,199750,200892,203061,205637,207816,209658,211621,213721,215440,217382,217870,219589,220113,221835,222791,223848,224707,225857,226905,227860,228013,227627,228016,228773,230463,231043,231839,232017,232241,232239,232272,232544,233862,234957,236460,236799,237648,238294,238114,238066,238368,239672,240713,241909,240793,240720,239635,240295,239745,239648,240171,240850,241291,241039,240991,240743,241906,242517,243621
394399,85,"Boise City, ID",Msa,ID,,,,,,,,,,,,,137926,138518,138829,139517,140175,140948,141722,142268,142718,143064,143321,143458,143524,143382,143422,143533,143676,143591,143568,143696,143935,144110,144303,144523,144724,145037,145343,145695,145788,145819,145609,145564,145466,145613,145840,146197,146564,146789,146951,147053,147418,147862,148281,148644,148930,149199,149428,149610,150044,150457,151212,151825,152363,152700,153227,153807,154349,154826,155250,155798,156139,156541,156804,156974,157097,157292,157505,157681,157899,158216,158592,158770,158985,159300,159339,159833,160283,160851,161038,161150,161498,161825,162128,162759,163347,163975,164566,165199,165604,165675,165742,165903,165922,165865,166204,167276,168513,169915,171424,172987,175083,177181,179900,182716,185703,188502,190570,191145,192561,194354,196719,197959,199055,201520,203843,205991,207755,210139,212726,215333,216108,215392,214566,214868,216243,216418,216438,216316,216176,215705,215295,215190,215128,215577,215495,215224,213096,210368,207537,204857,202554,199707,196643,192715,190019,186799,183793,180156,177037,175470,173640,172019,170061,168427,167049,166576,165086,164601,163091,162510,161658,159474,156940,154224,151853,149825,147816,145790,144261,142213,141126,139046,137335,136552,136815,136960,137227,137290,138044,138494,138699,139341,140189,142883,145529,147879,149626,152320,154957,157716,159138,161683,165223,168535,171923,173273,175533,177308,180028,181880,183223,184608,186673,187934,188064,188056,188170,188896,188976,189334,189212,189007,189362,189804,190613,191312,192092,193449,194441,196205,197440,198953,199773,200984,201728,202494,203042,204421,206994,208821,210523,210854,212265,213285,214807,216274,218495,220606,222363,223763,224160,225474,226655,229460,231174,233381,235568,237806,239950,241893,244741,247027,249535,251800,254692,257771,261755,266136,270192,273333,276160,279345,282808,286114,289501,291996,294727,296705,298731,300082,301721,304241,307038,309777,311922,314651,317483,321072,324254
395160,86,"Toledo, OH",Msa,OH,78063,78070,78143,78271,78412,78532,78665,78879,79106,79370,79630,79893,80184,80495,80802,81097,81450,81856,82233,82542,82901,83214,83568,83916,84323,84749,85134,85495,85790,86107,86505,86866,87191,87561,87927,88301,88537,88834,89180,89605,90026,90435,90857,91344,91787,92244,92701,93311,93976,94726,95293,95869,96442,97157,97765,98358,98974,99582,100195,100668,101224,101887,102495,103082,103434,103854,104280,104702,105202,105656,106107,106519,106865,106603,106865,107132,108022,108342,108684,108997,109316,109707,110100,110568,111001,111690,112054,112404,112389,112704,113009,113509,113844,114129,114307,114519,114723,115055,115377,115668,116035,116518,117034,117333,117749,118178,118653,119014,119400,119805,120149,120591,120833,120987,121024,121197,121369,121620,121925,122066,122065,121923,121965,121904,122010,122173,122424,122489,122414,122224,122119,122089,122199,122574,122868,122610,121960,120898,120252,119377,118852,118202,117532,117069,116612,115746,114803,114254,114160,114174,113985,114007,113610,113140,112437,111538,110638,109815,108702,107989,107374,107304,106471,105763,105209,105044,105061,105418,105708,105959,106092,106009,105678,104977,104769,104490,104188,103590,102821,101778,100781,99998,99757,99306,98787,98170,97644,97254,96946,96746,96550,96347,96033,95805,95676,95740,95783,95825,95790,95477,95064,94597,94300,93950,93786,93729,93605,93413,93283,93360,93700,94201,94599,95003,95371,95859,96079,96032,95650,95625,95675,96015,96228,96530,96986,97207,97445,97732,98456,99104,99990,100362,101018,101175,101293,101248,101372,101952,102662,103240,103588,103975,104383,105079,105402,105769,105983,106315,106517,106659,106732,107036,107467,107722,107938,107860,108062,108362,108864,109625,110588,111492,112072,112314,112439,113280,114105,115208,115653,116139,116175,116202,115937,115967,116274,116938,117842,118209,118431,118435,118906,119470,120336,121090,122034,122825,123629,124346,124990,125808,126842
394816,87,"Madison, WI",Msa,WI,127372,127700,127941,128324,128623,128969,129404,129738,129971,130327,130873,131496,132236,132686,133105,133150,133602,134069,134696,135146,135715,136219,136632,136894,137070,137472,138055,139361,140295,140997,141204,141978,142884,143693,144085,144518,144681,145146,145432,146065,146414,147057,147717,148331,148703,148918,149569,150437,151811,152590,153313,153431,154106,154700,155553,156257,157022,157861,158579,159207,159750,160488,161319,162213,162958,163738,164504,165127,165660,166155,166859,167666,168505,169360,170191,171059,171778,172391,172816,173345,173893,174530,175253,176005,176777,177396,178038,178708,179464,180235,181149,182597,184324,186340,187556,188676,189599,191115,192652,194119,195710,197494,199518,200783,201905,202707,204225,205666,207098,208090,209246,210663,212165,213479,214704,216031,217228,218310,219326,220342,221452,222604,223328,223847,224128,224820,225158,225553,225732,225965,226113,226213,226987,227828,228956,229334,229510,229286,229174,229055,229293,229867,230622,230964,229743,227965,226274,225516,225005,224491,224146,223662,222935,221696,219924,218718,218095,218057,217539,217464,217199,216981,216520,216587,216738,216692,216843,217090,217610,217807,217838,216974,216398,215692,214982,213635,212375,211973,211573,210905,209977,209163,208851,208309,207468,206716,206316,206283,206082,205384,204720,204139,203627,203264,202601,202866,203186,203570,203330,203182,203135,203010,202949,202922,203894,205022,206403,206915,207275,207903,209087,210115,211454,212949,214500,215593,215479,214697,214698,215356,217116,218058,218881,219426,219574,219788,219874,220510,221217,222639,223747,224908,225204,225449,225793,226341,227030,227730,228648,229695,231359,233030,233518,233445,233223,234637,236238,238237,240135,242104,243875,245710,246635,247298,248488,250784,253031,254611,255728,256761,257748,258596,259787,260260,261600,262417,264232,265252,267386,268680,270092,270740,271874,272579,273567,274616,275959,277452,278147,278759,278647,279319,280098,281436,282456,283877,284948,286337,287266,288451,289724
